2022-09-24T10:02:19,dense.1.relu,769,1,1.6110649108886719,0.5,0.1,128,256,32768,3930028908,7.405809760093689,1024,1024,1,1.0
2022-09-24T10:02:20,dense.1.relu,769,18,1.0087859630584717,0.5,0.1,128,256,589824,3930028908,4.620868682861328,1024,1024,1,1.0
2022-09-24T10:02:21,dense.1.tanh,769,30,1.0201919078826904,0.5,0.1,128,256,983040,3930028908,4.441811800003052,1024,1024,1,1.0
2022-09-24T10:03:31,dense.1.tanh,769,1,1.612156867980957,0.5,0.1,128,256,32768,3930028908,7.403086066246033,1024,1024,1,1.0
2022-09-24T10:03:36,dense.2.tanh,1282,1,4.519179582595825,0.5,0.1,128,256,32768,3930028908,7.735772371292114,1024,1024,1,1.0
2022-09-24T10:03:38,dense.1.tanh,769,40,2.0314698219299316,0.5,0.1,128,256,1310720,3930028908,4.382843375205994,1024,1024,1,1.0
2022-09-24T10:03:40,dense.1.tanh,769,49,1.025317907333374,0.5,0.1,128,256,1605632,3930028908,4.4424967765808105,1024,1024,1,1.0
2022-09-24T10:03:42,dense.2.tanh,1282,72,2.0481226444244385,0.5,0.1,128,256,2359296,3930028908,4.15543794631958,1024,1024,1,1.0
2022-09-24T10:03:43,dense.2.tanh,1282,55,1.0005743503570557,0.5,0.1,128,256,1802240,3930028908,4.10599410533905,1024,1024,1,1.0
2022-09-24T10:03:48,dense.1.relu,769,133,4.018946886062622,0.5,0.1,128,256,4358144,3930028908,4.355664253234863,1024,1024,1,1.0
2022-09-24T10:03:49,dense.2.relu,1282,53,1.008925199508667,0.5,0.1,128,256,1736704,3930028908,4.4756492376327515,1024,1024,1,1.0
2022-09-24T10:03:51,dense.2.relu,1282,130,2.003605365753174,0.5,0.1,128,256,4259840,3930028908,4.0764758586883545,1024,1024,1,1.0
2022-09-24T10:03:53,attention.2-dense.2.tanh,1282,50,1.0011341571807861,0.5,0.1,128,256,1638400,3930028908,4.2921730279922485,1024,1024,1,1.0
2022-09-24T10:03:57,dense.1.tanh,769,181,4.032334804534912,0.5,0.1,128,256,5931008,3930028908,4.414368033409119,1024,1024,1,1.0
2022-09-24T10:03:59,dense.2.tanh-attention.2,1282,35,1.0037469863891602,0.5,0.1,128,256,1146880,3930028908,4.222639203071594,1024,1024,1,1.0
2022-09-24T10:04:01,dense.2.relu,1282,128,2.0137765407562256,0.5,0.1,128,256,4194304,3930028908,4.11898136138916,1024,1024,1,1.0
2022-09-24T10:04:03,dense.2.tanh-dense.2.relu,1288,15,1.0035479068756104,0.5,0.1,128,256,491520,3930028908,4.496268630027771,1024,1024,1,1.0
2022-09-24T10:04:11,dense.1.relu,769,302,8.004896879196167,0.5,0.1,128,256,9895936,3930028908,4.4216731786727905,1024,1024,1,1.0
2022-09-24T10:04:12,dense.2.tanh,1282,56,1.0047011375427246,0.5,0.1,128,256,1835008,3930028908,4.131834864616394,1024,1024,1,1.0
2022-09-24T10:04:55,attention.2-dense.2.relu,1282,1,2.541001558303833,0.5,0.1,128,256,32768,3930028908,7.218469142913818,1024,1024,1,1.0
2022-09-24T10:12:49,rec.1.relu,770,8,2.034820318222046,0.5,0.1,128,256,262144,3930028908,5.200656771659851,1024,1024,1,1.0
2022-09-24T10:12:57,attention.2-dense.2.relu,1282,1,6.977146625518799,0.5,0.1,128,256,32768,3930028908,7.272066593170166,1024,1024,1,1.0
2022-09-24T10:13:00,suffix.2-dense.2.relu,1794,29,2.018754482269287,0.5,0.1,128,256,950272,3930028908,4.248270869255066,1024,1024,1,1.0
2022-09-24T10:13:04,dense.1.relu,769,102,4.036544322967529,0.5,0.1,128,256,3342336,3930028908,4.349868655204773,1024,1024,1,1.0
2022-09-24T10:13:06,rec.1.relu-attention.2,770,41,1.0039634704589844,0.5,0.1,128,256,1343488,3930028908,4.562640309333801,1024,1024,1,1.0
2022-09-24T10:13:09,dense.2.relu-attention.2,1282,98,2.0101122856140137,0.5,0.1,128,256,3211264,3930028908,4.163591623306274,1024,1024,1,1.0
2022-09-24T10:13:10,dense.2.tanh,1282,46,1.0147340297698975,0.5,0.1,128,512,3014656,3930028908,4.138128757476807,1024,1024,1,1.0
